"comp_name","squad","player_name","player_position","player_age","player_nationality","player_foot","player_market_value_euro","matches","minutes","goals_per90","assists_per90","xg_per90","xa_per90","shots_per90","shots_on_target_per90","completed_passes_total","completed_passes_percent","progressive_passes","tackles","blocks","interceptions","pressures","goals_against_per90","save_percent","clean_sheet_percent"
"LaLiga","Celta de Vigo","Kevin Vázquez","Right-Back",28,"Spain","right",0.8,8,562,0,0,0,0,0.16,0,272,76.8,16,15,21,11,108,0,0,0
"LaLiga","Celta de Vigo","Renato Tapia","Defensive Midfield",26,"Peru","right",18,32,2701,0,0.03,0.03,0.03,0.6,0.17,1297,82.6,89,78,77,46,613,0,0,0
"LaLiga","Celta de Vigo","Okay Yokuslu","Defensive Midfield",27,"Turkey","right",7,28,1779,0,0.035,0.07,0.045,0.7,0,679,84.7,54,30,16.5,26,179,0,0,0
"LaLiga","Celta de Vigo","Fran Beltrán","Central Midfield",22,"Spain","right",12,32,1399,0.19,0,0.09,0.02,1.22,0.45,708,90.8,34,35,22,17,343,0,0,0
"LaLiga","Celta de Vigo","Denis Suárez","Attacking Midfield",27,"Spain","right",12,35,2852,0,0.28,0.03,0.16,0.5,0.09,1627,80.7,170,66,38,27,674,0,0,0
"LaLiga","Celta de Vigo","Miguel Baeza","Attacking Midfield",21,"Spain","left",2.5,22,543,0.17,0,0.26,0.1,1.82,0.33,177,81.6,13,9,2,6,103,0,0,0
"LaLiga","Celta de Vigo","Nolito","Left Winger",35,"Spain","right",1.5,36,2597,0.24,0.17,0.23,0.2,1.91,0.87,739,73.5,121,73,55,24,483,0,0,0
"LaLiga","Celta de Vigo","Brais Méndez","Right Winger",24,"Spain","left",14,34,2671,0.3,0,0.25,0.07,1.65,0.71,936,78.8,101,63,40,37,649,0,0,0
"LaLiga","Celta de Vigo","Augusto Solari","Right Winger",29,"Argentina","right",4,16,486,0.37,0.37,0.23,0.24,0.93,0.56,145,71.8,12,19,11,4,159,0,0,0
"LaLiga","Celta de Vigo","Santi Mina","Centre-Forward",26,"Spain","right",15,34,2412,0.45,0.11,0.33,0.05,1.68,0.82,455,74.1,28,34,18,10,519,0,0,0
"LaLiga","Celta de Vigo","Iago Aspas","Centre-Forward",34,"Spain","left",9,33,2864,0.44,0.41,0.39,0.26,1.35,0.69,965,77,116,11,29,17,355,0,0,0
"LaLiga","RCD Espanyol Barcelona","Sergi Gómez","Centre-Back",29,"Spain","right",2,9,719,0,0,0,0,0.13,0,506,93.7,10,6,9,3,51,0,0,0
"LaLiga","RCD Espanyol Barcelona","Aleix Vidal","Right-Back",32,"Spain","right",2,12,595,0,0.15,0,0.15,0.15,0,432,86.1,41,14,16,10,82,0,0,0
"LaLiga","RCD Espanyol Barcelona","Yangel Herrera","Central Midfield",23,"Venezuela","right",18,32,2310,0.12,0.04,0.07,0.04,1.21,0.27,597,67.7,90,59,59,26,586,0,0,0
"LaLiga","RCD Espanyol Barcelona","Loren Morón","Centre-Forward",27,"Spain","right",9,26,991,0.09,0,0.22,0.03,2.09,0.27,136,70.1,21,11,9,7,175,0,0,0
"LaLiga","Levante UD","Aitor Fernández","Goalkeeper",30,"Spain","right",6,29,2610,0,0,0,0,0,0,698,75.8,0,0,1,0,6,1.52,65.3,10.3
"LaLiga","Levante UD","Dani Cárdenas","Goalkeeper",24,"Spain","right",0.7,8,720,0,0,0,0,0,0,197,74.6,1,0,0,0,3,1.37,73.2,12.5
"LaLiga","Levante UD","Rúben Vezo","Centre-Back",27,"Portugal","right",8,32,2316,0.04,0,0.01,0.01,0.19,0.08,1126,85,90,41,40,35,202,0,0,0
"LaLiga","Levante UD","Shkodran Mustafi","Centre-Back",29,"Germany","right",2.5,16,1084,0.045,0,0.025,0,0.435,0.085,488,82.6,39,7,14,13.5,59.5,0,0,0
"LaLiga","Levante UD","Rober Pier","Centre-Back",26,"Spain","right",1.2,19,1425,0,0.06,0.01,0.05,0.38,0,726,85.1,58,23,31,39,188,0,0,0
"LaLiga","Levante UD","Sergio Postigo","Centre-Back",33,"Spain","right",1.2,22,1623,0,0,0,0,0.06,0,705,85.5,53,22,33,39,144,0,0,0
"LaLiga","Levante UD","Óscar Duarte","Centre-Back",32,"Costa Rica","right",0.8,29,2060,0.04,0,0.05,0.01,0.26,0.13,1009,87.4,55,23,31,25,180,0,0,0
"LaLiga","Levante UD","Carlos Clerc","Left-Back",29,"Spain","left",3,35,2781,0,0.1,0.01,0.11,0.19,0.13,1304,76.8,160,66,53,35,425,0,0,0
"LaLiga","Levante UD","Jorge Miramón","Right-Back",32,"Spain","right",2,26,1732,0,0.16,0.04,0.07,0.52,0,824,78.3,85,41,48,34,208,0,0,0
"LaLiga","Levante UD","Son","Right-Back",27,"Spain","right",0.8,28,1106,0,0,0.04,0.1,0.65,0.41,485,76.1,70,19,23,15,159,0,0,0
"LaLiga","Levante UD","Coke","Right-Back",34,"Spain","right",0.8,17,835,0,0,0.04,0.03,1.08,0.22,361,81.7,41,21,17,15,130,0,0,0
"LaLiga","Levante UD","Mickaël Malsa","Defensive Midfield",26,"Martinique","right",5,35,2338,0.04,0,0.06,0.02,0.96,0.27,1171,85.8,111,63,42,51,458,0,0,0
"LaLiga","Levante UD","Nemanja Radoja","Defensive Midfield",28,"Serbia","right",2.5,21,1121,0,0.16,0.02,0.02,0.56,0,603,88.3,52,18,17,13,162,0,0,0
"LaLiga","Levante UD","Nikola Vukcevic","Defensive Midfield",30,"Montenegro","left",1.8,13,810,0,0,0.02,0.02,0.22,0,274,86.2,15,13,13,5,110,0,0,0
"LaLiga","Levante UD","José Campaña","Central Midfield",28,"Spain","right",12,9,748,0.12,0.24,0.17,0.16,1.44,0.48,387,76.8,64,12,10,8,114,0,0,0
"LaLiga","Levante UD","Gonzalo Melero","Central Midfield",27,"Spain","right",4.5,29,1853,0.34,0.05,0.15,0.08,1.36,0.44,934,89.1,88,22,25,21,326,0,0,0
"LaLiga","Levante UD","Álex Blesa","Central Midfield",19,"Spain","left",0.3,1,11,0,0,0,0,0,0,12,100,0,0,0,0,7,0,0,0
"LaLiga","Levante UD","Enis Bardhi","Attacking Midfield",26,"North Macedonia","right",12,26,1682,0.05,0.11,0.15,0.06,1.93,0.7,678,74.9,84,29,17,32,308,0,0,0
"LaLiga","Levante UD","Alejandro Cantero","Left Winger",21,"Spain","-",0.7,4,237,0,0,0.06,0.36,1.14,0,29,65.9,2,1,1,0,36,0,0,0
"LaLiga","Levante UD","Jorge de Frutos","Right Winger",24,"Spain","right",12,37,2186,0.16,0.37,0.13,0.22,1.11,0.41,488,67.8,62,51,36,24,467,0,0,0
"LaLiga","Levante UD","Roger Martí","Centre-Forward",30,"Spain","right",8,33,2198,0.49,0.16,0.38,0.1,1.76,0.78,361,69,42,20,19,5,440,0,0,0
"LaLiga","Levante UD","José Luis Morales","Centre-Forward",34,"Spain","right",6,38,2439,0.48,0.11,0.31,0.13,2.1,0.96,508,68.8,53,20,30,11,436,0,0,0
"LaLiga","Levante UD","Dani Gómez","Centre-Forward",23,"Spain","right",1.5,34,1666,0.11,0.11,0.17,0.06,1.67,0.43,256,75.7,21,6,8,3,285,0,0,0
"LaLiga","Levante UD","Roberto Soldado","Centre-Forward",36,"Spain","right",1,29,1438,0.56,0,0.36,0.04,1.82,0.63,216,62.2,12,9,6,6,223,0,0,0
"LaLiga","CA Osasuna","Sergio Herrera","Goalkeeper",28,"Spain","-",6,33,2958,0,0,0,0,0,0,631,55.2,1,0,1,0,3,1.22,70.7,31.3
"LaLiga","CA Osasuna","Juan Pérez","Goalkeeper",25,"Spain","right",0.6,3,270,0,0,0,0,0,0,48,55.2,0,0,0,0,0,1,71.4,33.3
"LaLiga","CA Osasuna","David García","Centre-Back",27,"Spain","right",7.5,35,3150,0.03,0,0.04,0.01,0.4,0.03,980,75.5,105,41,51,53,302,0,0,0
"LaLiga","CA Osasuna","Aridane Hernández","Centre-Back",32,"Spain","right",3,24,2026,0,0,0,0.02,0.09,0,563,82,37,31,38,44,133,0,0,0
"LaLiga","CA Osasuna","Unai García","Centre-Back",29,"Spain","left",1.5,17,1242,0,0,0.04,0.02,0.29,0,330,78.4,26,27,18,17,107,0,0,0
"LaLiga","CA Osasuna","Jonás Ramalho","Centre-Back",28,"Angola","right",1,5,304,0,0,0.04,0.01,0.59,0.3,101,76.5,8,5,6,3,35,0,0,0
"LaLiga","CA Osasuna","Manu Sánchez","Left-Back",21,"Spain","left",8,17,1025,0,1.105,0.005,0.35,0.14,0.045,426,75.5,48,13.5,9.5,5.5,105,0,0,0
"LaLiga","CA Osasuna","Juan Cruz","Left-Back",29,"Spain","left",2.2,26,1962,0,0,0,0.02,0.05,0,606,69.7,55,33,48,10,228,0,0,0
"LaLiga","CA Osasuna","Cote","Left-Back",32,"Spain","left",1.5,14,901,0,0,0,0.08,0.2,0,509,74.7,51,17,16,11,79,0,0,0
"LaLiga","CA Osasuna","Nacho Vidal","Right-Back",26,"Spain","right",2.5,34,2348,0,0,0.02,0.07,0.34,0.08,716,71.1,63,64,70,46,342,0,0,0
"LaLiga","CA Osasuna","Lucas Torró","Defensive Midfield",27,"Spain","right",2.2,25,1548,0,0.06,0.09,0.03,0.99,0.41,529,78.4,39,31,23,29,217,0,0,0
"LaLiga","CA Osasuna","Jon Moncayola","Central Midfield",23,"Spain","right",9,36,2660,0.07,0,0.05,0.04,1.29,0.37,935,81.9,77,53,46,21,638,0,0,0
"LaLiga","CA Osasuna","Darko Brasanac","Central Midfield",29,"Serbia","right",1.8,16,909,0.2,0,0.12,0.02,0.79,0.4,229,72.7,27,15,12,4,209,0,0,0
"LaLiga","CA Osasuna","Iñigo Pérez","Central Midfield",33,"Spain","left",0.6,22,1347,0,0,0.03,0.04,0.6,0.13,466,70.5,58,20,18,11,185,0,0,0
"LaLiga","CA Osasuna","Roberto Torres","Attacking Midfield",32,"Spain","right",5,35,1894,0.33,0.05,0.29,0.07,2,0.43,525,67.8,78,14,15,20,226,0,0,0
"LaLiga","CA Osasuna","Javi Martínez","Attacking Midfield",21,"Spain","right",2.5,13,460,0.2,0.2,0.11,0.1,0.59,0.2,108,67.9,11,12,13,4,123,0,0,0
"LaLiga","CA Osasuna","Javi Ontiveros","Left Winger",24,"Spain","right",4,20,918,0.2,0.1,0.18,0.16,3.43,0.88,364,77.3,39,28,10,12,184,0,0,0
"LaLiga","CA Osasuna","Rubén García","Right Winger",28,"Spain","left",8,37,2718,0.1,0.17,0.11,0.17,0.99,0.23,803,66.3,76,50,54,27,422,0,0,0
"LaLiga","CA Osasuna","Kike Barja","Right Winger",24,"Spain","right",3,33,1433,0.13,0.19,0.12,0.12,1.38,0.75,353,69.1,45,12,18,23,275,0,0,0
"LaLiga","CA Osasuna","Chimy Ávila","Centre-Forward",27,"Argentina","right",9,8,202,0,0,0.31,0,3.56,0.89,32,56.1,5,3,3,1,29,0,0,0
"LaLiga","CA Osasuna","Ante Budimir","Centre-Forward",30,"Croatia","left",9,30,1625,0.61,0,0.39,0.03,2.6,1.27,251,62.8,22,20,14,1,391,0,0,0
"LaLiga","CA Osasuna","Kike García","Centre-Forward",32,"Spain","right",2.8,37,3087,0.35,0.06,0.3,0.06,2.57,0.99,624,67.6,31,26,35,8,556,0,0,0
"LaLiga","Granada CF","Aarón Escandell","Goalkeeper",26,"Spain","right",1,5,450,0,0,0,0,0,0,74,49,0,0,0,0,1,1.6,66.7,20
"LaLiga","Granada CF","Domingos Duarte","Centre-Back",26,"Portugal","right",12,29,2363,0.04,0,0.05,0.04,0.27,0.08,761,80.3,85,40,40,31,140,0,0,0
"LaLiga","Granada CF","Germán Sánchez","Centre-Back",35,"Spain","right",0.8,34,2638,0.1,0.03,0.07,0,0.48,0.17,694,77.6,41,26,46,26,167,0,0,0
"LaLiga","Granada CF","Carlos Neva","Left-Back",25,"Spain","left",4,22,1797,0,0,0.02,0.01,0.4,0.05,442,71.2,22,14,58,32,143,0,0,0
"LaLiga","Granada CF","Sergio Escudero","Left-Back",32,"Spain","left",2.5,9,565,0.16,0,0.03,0.08,0.96,0.16,342,84,23,12,9,7,88,0,0,0
"LaLiga","Granada CF","Santiago Arias","Right-Back",29,"Colombia","right",5,1,90,0,0,0,0,0,0,47,85.5,4,4,3,0,13,0,0,0
"LaLiga","Granada CF","Víctor Díaz","Right-Back",33,"Spain","right",1,17,828,0,0.22,0.03,0.03,0.54,0.11,265,68.8,26,20,25,16,113,0,0,0
"LaLiga","Granada CF","Quini","Right-Back",32,"Spain","right",0.4,19,1191,0.08,0,0.02,0.02,0.6,0.23,361,70.9,21,42,21,21,213,0,0,0
"LaLiga","Granada CF","Maxime Gonalons","Defensive Midfield",32,"France","right",2.5,25,1480,0,0.06,0.01,0.03,0.18,0.06,602,82.9,59,65,17,24,315,0,0,0
"LaLiga","Granada CF","Luis Milla","Central Midfield",27,"Spain","right",4,16,1253,0.07,0.07,0.04,0.15,0.72,0.22,416,77.8,40,20,19,21,279,0,0,0
"LaLiga","Granada CF","Yan Eteki","Central Midfield",24,"Cameroon","right",2,25,1321,0,0,0.02,0,0.48,0.2,278,77.9,24,27,21,15,316,0,0,0
"LaLiga","Granada CF","Ángel Montoro","Central Midfield",33,"Spain","right",1.2,22,1362,0.07,0.07,0.09,0.11,0.99,0.13,518,69.5,71,19,24,15,177,0,0,0
"LaLiga","Granada CF","Darwin Machís","Left Winger",28,"Venezuela","right",7.5,32,2026,0.18,0.22,0.22,0.19,2.09,0.89,345,61.9,32,29,26,39,254,0,0,0
"LaLiga","Granada CF","Antonio Puertas","Right Winger",29,"Spain","right",5,35,2170,0.12,0.21,0.17,0.08,1.16,0.46,441,66,50,27,38,17,326,0,0,0
"LaLiga","Granada CF","Alberto Soro","Right Winger",22,"Spain","left",3,15,393,0.23,0.46,0.18,0.08,0.46,0.23,94,72.9,12,5,10,4,94,0,0,0
"LaLiga","Granada CF","Rubén Rochina","Right Winger",30,"Spain","left",2.8,25,1404,0,0.06,0.11,0.13,2.31,0.51,600,72.1,84,42,25,22,337,0,0,0
"LaLiga","Granada CF","Luis Suárez","Centre-Forward",24,"Colombia","right",10,27,1666,0.27,0.05,0.36,0.07,2.59,0.86,182,61.5,27,24,16,10,270,0,0,0
"LaLiga","Granada CF","Carlos Bacca","Centre-Forward",35,"Colombia","right",1.5,23,786,0.57,0,0.4,0.11,2.29,1.37,111,67.3,12,8,4,4,126,0,0,0
"LaLiga","Granada CF","Jorge Molina","Centre-Forward",39,"Spain","right",1,33,1615,0.45,0.11,0.28,0.12,1.34,0.67,294,62.4,51,8,6,2,223,0,0,0
"LaLiga","RCD Mallorca","Jaume Costa","Left-Back",33,"Spain","left",2,14,351,0,0.26,0.02,0.08,0.51,0,200,84.4,9,11,10,8,42,0,0,0
"LaLiga","RCD Mallorca","Pablo Maffeo","Right-Back",24,"Spain","right",3.5,25,1964,0.05,0.18,0.03,0.09,0.5,0.23,750,69.6,68,30,36,32,258,0,0,0
"LaLiga","RCD Mallorca","Rodrigo Battaglia","Central Midfield",30,"Argentina","right",2.5,32,2492,0.04,0,0.04,0.01,0.61,0.18,871,84.2,49,53,42,18,476,0,0,0
"LaLiga","RCD Mallorca","Kang-in Lee","Attacking Midfield",20,"Korea, South","left",10,24,1262,0,0.29,0.09,0.18,1.78,0.5,442,81.1,63,18,10,2,321,0,0,0
"LaLiga","RCD Mallorca","Takefusa Kubo","Right Winger",20,"Japan","left",10,31,1104,0.055,0.055,0.255,0.125,2.045,1.145,252,72.4,36,6.5,11.5,7,121,0,0,0
"LaLiga","RCD Mallorca","Fer Niño","Centre-Forward",21,"Spain","right",5,17,593,0.46,0,0.66,0.03,2.12,1.21,99,75.6,6,5,6,0,104,0,0,0
"LaLiga","RCD Mallorca","Matthew Hoppe","Centre-Forward",20,"United States","right",4.5,22,1305,0.41,0.07,0.24,0.05,1.52,0.62,186,72.7,14,13,13,9,251,0,0,0
"LaLiga","RCD Mallorca","Ángel Rodríguez","Centre-Forward",34,"Spain","right",2,33,1374,0.33,0,0.36,0.04,2.29,0.79,212,66.7,10,5,11,2,250,0,0,0
"LaLiga","Deportivo Alavés","Fernando Pacheco","Goalkeeper",29,"Spain","left",8,38,3349,0,0,0,0,0,0,751,69.5,0,1,0,0,6,1.53,62,24.3
"LaLiga","Deportivo Alavés","Antonio Sivera","Goalkeeper",25,"Spain","right",0.9,1,71,0,0,0,0,0,0,10,45.5,0,0,0,0,0,0,100,0
"LaLiga","Deportivo Alavés","Víctor Laguardia","Centre-Back",32,"Spain","right",4,32,2631,0,0.03,0.04,0.03,0.27,0.1,814,77.7,55,22,47,26,188,0,0,0
"LaLiga","Deportivo Alavés","Florian Lejeune","Centre-Back",30,"France","right",3,34,3015,0.03,0.03,0.06,0.01,0.69,0.18,1116,80.5,45,48,54,58,263,0,0,0
"LaLiga","Deportivo Alavés","Tachi","Centre-Back",24,"Spain","right",0.8,12,850,0,0,0.02,0.02,0.32,0,254,73.2,16,12,15,9,73,0,0,0
"LaLiga","Deportivo Alavés","Rubén Duarte","Left-Back",26,"Spain","left",4,31,2545,0.04,0.04,0.05,0.08,0.42,0.04,934,70.8,115,61,82,42,370,0,0,0
"LaLiga","Deportivo Alavés","Javi López","Left-Back",19,"Spain","left",0.6,9,248,0,0,0.03,0.04,0.36,0.36,113,77.4,7,6,4,6,51,0,0,0
"LaLiga","Deportivo Alavés","Martín Aguirregabiria","Right-Back",25,"Spain","right",3,26,1558,0,0.06,0.01,0.05,0.12,0,520,71.5,45,34,25,34,187,0,0,0
"LaLiga","Deportivo Alavés","Ximo Navarro","Right-Back",31,"Spain","right",1.8,31,2375,0.04,0.04,0.01,0.04,0.49,0.11,810,76.7,59,47,48,57,299,0,0,0
"LaLiga","Deportivo Alavés","Pere Pons","Defensive Midfield",28,"Spain","right",2.5,22,1186,0.15,0,0.06,0.12,0.68,0.3,287,77.4,22,30,19,11,270,0,0,0
"LaLiga","Deportivo Alavés","Tomás Pina","Central Midfield",34,"Spain","right",1.2,33,2575,0.03,0.03,0.02,0.02,0.31,0.03,776,83.4,87,53,44,42,477,0,0,0
"LaLiga","Deportivo Alavés","Luis Rioja","Left Winger",28,"Spain","left",3,35,2090,0.17,0.09,0.15,0.14,1.08,0.43,436,67,40,25,28,31,319,0,0,0
"LaLiga","Deportivo Alavés","Facundo Pellistri","Right Winger",20,"Uruguay","right",6,12,542,0,0,0.06,0.01,0.83,0.33,77,66.4,6,7,2,4,126,0,0,0
"LaLiga","Deportivo Alavés","Edgar Méndez","Right Winger",31,"Spain","right",1.5,33,2090,0.22,0.04,0.23,0.06,1.46,0.43,286,57.3,30,45,28,16,432,0,0,0
"LaLiga","Deportivo Alavés","Joselu","Centre-Forward",31,"Spain","right",6,37,3026,0.33,0.09,0.41,0.09,2.65,0.89,611,59.5,82,29,37,17,560,0,0,0
"LaLiga","Deportivo Alavés","John Guidetti","Centre-Forward",29,"Sweden","right",1.2,10,208,0.43,0,0.48,0.01,2.16,0.43,48,69.6,5,2,0,0,47,0,0,0
"LaLiga","Rayo Vallecano","Kévin Rodrigues","Left-Back",27,"Portugal","left",2.5,22,1095,0.08,0.08,0.05,0.06,0.74,0.33,376,67.6,46,18,22,14,193,0,0,0
"LaLiga","Rayo Vallecano","Unai López","Central Midfield",26,"Spain","right",12,26,1424,0.19,0,0.08,0.08,1.58,0.7,845,84,73,31,26,11,252,0,0,0
"LaLiga","Rayo Vallecano","Martín Merquelanz","Left Winger",26,"Spain","left",2,13,549,0,0.16,0.19,0.29,1.8,0.66,173,67.6,13,5,8,8,54,0,0,0
"LaLiga","Rayo Vallecano","Sergi Guardiola","Centre-Forward",30,"Spain","left",3,29,1795,0.05,0.1,0.25,0.08,1.7,0.4,335,65.3,24,11,16,9,418,0,0,0
"LaLiga","Cádiz CF","Jeremías Ledesma","Goalkeeper",28,"Argentina","right",6,32,2880,0,0,0,0,0,0,462,46.3,0,0,2,0,2,1.41,68.6,28.1
"LaLiga","Cádiz CF","David Gil","Goalkeeper",27,"Spain","right",0.8,4,360,0,0,0,0,0,0,44,35.8,0,0,0,0,1,2.5,40,0
"LaLiga","Cádiz CF","Fali","Centre-Back",28,"Spain","right",3,34,2637,0,0,0.02,0.02,0.38,0.07,505,70.6,53,43,45,24,280,0,0,0
"LaLiga","Cádiz CF","Marcos Mauro","Centre-Back",30,"Argentina","right",1.5,24,1825,0.1,0,0.07,0,0.3,0.2,421,84.7,15,25,26,19,132,0,0,0
"LaLiga","Cádiz CF","Víctor Chust","Centre-Back",21,"Spain","both",1,2,95,0,0,0,0,0,0,65,92.9,2,3,3,1,9,0,0,0
"LaLiga","Cádiz CF","Juan Cala","Centre-Back",32,"Spain","right",0.9,28,2272,0.12,0,0.06,0.01,0.55,0.2,508,73.8,24,33,33,23,209,0,0,0
"LaLiga","Cádiz CF","Alfonso Espino","Left-Back",29,"Uruguay","left",3,32,2601,0,0.1,0.01,0.04,0.31,0.14,666,64.1,59,92,71,46,525,0,0,0
"LaLiga","Cádiz CF","Iza Carcelén","Right-Back",28,"Spain","right",1.5,32,2581,0,0.03,0.01,0.03,0.38,0.1,782,71.2,75,71,82,50,387,0,0,0
"LaLiga","Cádiz CF","Carlos Akapo","Right-Back",28,"Equatorial Guinea","right",0.8,13,865,0.1,0,0.04,0.03,0.21,0.1,233,66.8,13,28,30,13,110,0,0,0
"LaLiga","Cádiz CF","Jens Jönsson","Defensive Midfield",28,"Denmark","right",4,35,2615,0,0,0.03,0.06,0.52,0.07,536,76.6,46,56,52,47,480,0,0,0
"LaLiga","Cádiz CF","Jon Ander Garrido","Defensive Midfield",32,"Spain","right",0.6,23,800,0,0,0.04,0.01,0.56,0.11,195,78.6,12,20,18,9,171,0,0,0
"LaLiga","Cádiz CF","José Mari","Defensive Midfield",34,"Spain","right",0.5,22,1451,0.06,0,0.07,0.03,0.99,0.19,335,71,24,30,25,15,265,0,0,0
"LaLiga","Cádiz CF","Álvaro Bastida","Central Midfield",17,"Spain","-",0.4,1,35,0,0,0,0,0,0,5,50,2,0,0,0,1,0,0,0
"LaLiga","Cádiz CF","Álex Fernández","Attacking Midfield",29,"Spain","right",6,25,1946,0.18,0.05,0.15,0.08,0.37,0.09,667,74.3,60,25,23,21,328,0,0,0
"LaLiga","Cádiz CF","Alberto Perea","Left Winger",31,"Spain","right",1.2,27,1549,0.12,0.17,0.08,0.14,1.68,0.35,394,74.6,60,22,26,33,277,0,0,0
"LaLiga","Cádiz CF","Salvi Sánchez","Right Winger",30,"Spain","right",2,28,1933,0.09,0,0.09,0.06,0.74,0.23,327,56.4,24,21,23,18,317,0,0,0
"LaLiga","Cádiz CF","Iván Alejo","Right Winger",26,"Spain","right",1.2,22,827,0.11,0.11,0.11,0.08,1.41,0.33,130,56.3,20,20,23,2,232,0,0,0
"LaLiga","Cádiz CF","Choco Lozano","Centre-Forward",28,"Honduras","right",2.2,29,1523,0.18,0.06,0.32,0.06,2.13,0.89,170,61.2,23,11,11,3,201,0,0,0
"LaLiga","Cádiz CF","Rubén Sobrino","Centre-Forward",29,"Spain","right",1.5,21,1162,0.04,0,0.095,0.055,0.365,0.2,204,73.35,15,18,11,6,132,0,0,0
"LaLiga","Cádiz CF","Álvaro Negredo","Centre-Forward",36,"Spain","left",1.2,35,2198,0.33,0.16,0.26,0.15,1.92,0.82,332,58,35,12,14,2,170,0,0,0
"LaLiga","Elche CF","Édgar Badía","Goalkeeper",29,"Spain","right",1.5,30,2700,0,0,0,0,0,0,867,75.6,1,0,0,0,4,1.53,69.6,16.7
"LaLiga","Elche CF","Kiko Casilla","Goalkeeper",35,"Spain","right",0.8,3,270,0,0,0,0,0,0,82,87.2,0,0,0,0,1,0.67,83.3,33.3
"LaLiga","Elche CF","Pedro Bigas","Centre-Back",31,"Spain","left",1.2,21,1529,0,0,0.05,0,0.59,0.06,461,72,38,15,15,16,106,0,0,0
"LaLiga","Elche CF","Diego González","Centre-Back",26,"Spain","left",1,19,1280,0.07,0,0.04,0,0.42,0.14,656,90.4,31,16,27,15,130,0,0,0
"LaLiga","Elche CF","Josema","Centre-Back",25,"Spain","left",1,29,1966,0,0.05,0.01,0.03,0.27,0,784,77.2,35,49,42,34,241,0,0,0
"LaLiga","Elche CF","Gonzalo Verdú","Centre-Back",33,"Spain","right",0.8,33,2944,0,0.06,0.02,0.04,0.37,0.12,1343,86.6,60,37,52,43,263,0,0,0
"LaLiga","Elche CF","Johan Mojica","Left-Back",29,"Colombia","left",3,28,1503,0,0,0.02,0.075,0.86,0.075,701,76.75,60,17.5,13,14.5,132,0,0,0
"LaLiga","Elche CF","Helibelton Palacios","Right-Back",28,"Colombia","right",1,11,743,0,0,0,0.02,0,0,244,73.9,14,29,13,9,121,0,0,0
"LaLiga","Elche CF","Antonio Barragán","Right-Back",34,"Spain","right",0.8,27,2235,0,0.12,0.02,0.04,0.2,0,1095,82.9,69,28,38,30,189,0,0,0
"LaLiga","Elche CF","Omar Mascarell","Defensive Midfield",28,"Spain","right",3.5,24,1762,0.05,0.05,0.02,0.02,0.51,0.15,726,82.2,66,42,47,36,330,0,0,0
"LaLiga","Elche CF","Iván Marcone","Defensive Midfield",31,"Argentina","right",3,33,2645,0,0,0,0.02,0.07,0,1326,86.7,97,64,46,36,376,0,0,0
"LaLiga","Elche CF","Raúl Guti","Central Midfield",24,"Spain","right",5,36,2862,0.09,0.03,0.05,0.02,0.85,0.19,1078,84.1,73,40,42,43,417,0,0,0
"LaLiga","Elche CF","Javier Pastore","Attacking Midfield",32,"Argentina","right",1,5,82,0,0,0,0.46,0,0,52,85.2,17,2,0,1,17,0,0,0
"LaLiga","Elche CF","Fidel","Left Winger",32,"Spain","left",2,30,2396,0.23,0.11,0.16,0.19,0.6,0.26,911,73.7,81,48,42,13,407,0,0,0
"LaLiga","Elche CF","Tete Morente","Left Winger",25,"Spain","right",1.5,30,2019,0.09,0.22,0.11,0.11,0.85,0.13,557,75.1,37,36,28,17,331,0,0,0
"LaLiga","Elche CF","Pablo Piatti","Left Winger",32,"Argentina","left",1.2,9,361,0,0,0.12,0.08,1,0.75,94,72.9,7,9,8,1,89,0,0,0
"LaLiga","Elche CF","Josan","Right Winger",32,"Spain","right",1,33,1926,0.19,0.09,0.08,0.07,0.7,0.37,608,74.9,48,40,35,21,282,0,0,0
"LaLiga","Elche CF","Pere Milla","Second Striker",29,"Spain","left",1.8,32,1981,0.18,0.14,0.26,0.08,1.36,0.5,424,73.5,26,28,23,18,464,0,0,0
"LaLiga","Elche CF","Darío Benedetto","Centre-Forward",31,"Argentina","both",5,32,1579,0.28,0.17,0.43,0.11,2.11,0.8,239,68.1,16,7,13,3,188,0,0,0
"LaLiga","Elche CF","Lucas Boyé","Centre-Forward",25,"Argentina","right",3.5,34,2694,0.23,0.07,0.2,0.03,1.9,0.73,521,78.9,31,46,46,20,634,0,0,0
"LaLiga","Elche CF","Lucas Pérez","Centre-Forward",33,"Spain","left",2.5,28,1759,0.2,0.2,0.33,0.25,1.43,0.51,413,61.8,58,13,8,6,277,0,0,0
"LaLiga","Elche CF","Guido Carrillo","Centre-Forward",30,"Argentina","right",1.5,21,1002,0.27,0.18,0.24,0.11,2.34,0.63,226,71.3,26,11,6,7,173,0,0,0
"Serie A","Juventus FC","Wojciech Szczesny","Goalkeeper",31,"Poland","right",15,30,2677,0,0.03,0,0,0,0,910,89.7,1,0,1,0,1,1.08,70.5,16.7
"Serie A","Juventus FC","Mattia Perin","Goalkeeper",29,"Italy","right",5,32,2879,0,0,0,0,0,0,758,65,1,0,0,0,2,1.38,75.5,25
"Serie A","Juventus FC","Carlo Pinsoglio","Goalkeeper",31,"Italy","left",0.4,1,23,0,0,0,0,0,0,10,90.9,0,0,0,0,0,3.91,50,0
